"","cell.subset","gene","logFC","FDR"
"885","Time 0","RBMXL1",-0.922776527405093,0.00397156417850827
"886","Time 0","RCBTB1",-1.22676344179315,4.34243536451938e-05
"887","Time 0","RCBTB2",0.617471679941643,0.00923992451477566
"888","Time 0","RDH11",0.487899658372309,0.00267721034371081
"889","Time 0","RDH14",1.23311794971454,2.32414089742214e-05
"890","Time 0","REEP3",1.20711185530808,0.00171322812803207
"891","Time 0","REL",-0.545962424648819,0.0063585009547425
"892","Time 0","RETREG3",-0.658231258348152,1.38381740223563e-05
"893","Time 0","REX1BD",-1.37840408100231,0.000466519277434273
"894","Time 0","RFFL",-0.858546233561456,0.00596092903963144
"895","Time 0","RFNG",0.68783808894003,0.00350863839253205
"896","Time 0","RFTN1",1.74285161385317,0.00214378597036822
"897","Time 0","RFWD3",-0.631214911086925,0.00476670790173021
"898","Time 0","RGL1",2.31811798574694,0.000106956345228998
"899","Time 0","RHNO1",0.855422994464719,0.000807264716660588
"900","Time 0","RIDA",-0.512468355037451,0.00145039551139359
"901","Time 0","RMI2",-1.0397521798507,0.00649436003471547
"902","Time 0","RMND5B",0.775096262529984,0.00172597534678541
"903","Time 0","RNASEK",0.875552054352047,0.00869566538023647
"904","Time 0","RNF126",0.485668425599655,0.000854329477800762
"905","Time 0","RNF141",-0.829822752268741,0.00157050568035554
"906","Time 0","RNF152",1.91769057118262,0.00126248488615631
"907","Time 0","RNF168",0.845477411501064,0.000179523453135073
"908","Time 0","RNF217",1.2177522632402,0.00272410722248537
"909","Time 0","RNF38",-0.941987598977448,0.00184442912757741
"910","Time 0","RNLS",0.566074268064321,0.00920889064194281
"911","Time 0","ROGDI",-0.785940511437428,0.00332626477312832
"912","Time 0","ROM1",1.38616362410339,0.000453380433521822
"913","Time 0","RRBP1",-0.986102912474272,0.00704345270143625
"914","Time 0","RTF2",0.86246385710255,0.00923992451477566
"915","Time 0","RUNX1T1",1.17922129043405,0.00376738464155789
"916","Time 0","RUSC2",-0.765257669735666,0.00410084222122024
"917","Time 0","RWDD2A",0.594490382862002,0.00693463889257748
"918","Time 0","RWDD2B",1.60947240584998,0.00624193128104753
"919","Time 0","RWDD4",-0.319341447653862,0.00397345144184281
"920","Time 0","RXRB",-0.666023262682531,0.00161456850892632
"921","Time 0","S100A4",4.06000692064398,0.000324925866105123
"922","Time 0","S100PBP",-0.636187170870365,0.00525403490018549
"923","Time 0","SAV1",0.562506147931678,0.00443594099460177
"924","Time 0","SBF1",-0.659871670875091,0.00265679323884728
"925","Time 0","SCAF8",-0.723059315956852,0.000833383525288268
"926","Time 0","SCAMP5",-1.05627485739585,0.0053935886221638
"927","Time 0","SCARF2",1.9190371014321,0.00383373437797874
"928","Time 0","SCLT1",0.585007880121465,0.00104208651645224
"929","Time 0","SCN8A",-1.16884335697813,0.00301210802356118
"930","Time 0","SCN9A",2.4399497825101,0.00198773065360283
"931","Time 0","SCO1",0.472259533660413,0.00130519186614209
"932","Time 0","SCO2",0.629748751913227,0.00470717945541017
"933","Time 0","SCRIB",-0.452239183088009,0.00573809683332268
"934","Time 0","SCYL1",-0.353070461501385,0.00255220134768523
"935","Time 0","SDC3",-1.00838592635868,0.00132035173846989
"936","Time 0","SDCBP2",1.25425627391999,0.00454264057252407
"937","Time 0","SDF4",0.87006921787474,0.000800237698852762
"938","Time 0","SEC14L2",-1.1869332958718,0.000118761470341509
"939","Time 0","SEC22A",1.52116198190297,1.82980230072472e-05
"940","Time 0","SEC22C",0.424660113250931,0.00693463889257748
"941","Time 0","SECISBP2",0.609651234594881,3.95942783146319e-05
"942","Time 0","SELENOM",1.00638219440183,0.00614426773516376
"943","Time 0","SEMA3A",-1.03773836268809,0.00718852947882644
"944","Time 0","SEMA6D",-1.80865623613582,0.00426995463491875
"945","Time 0","SERINC5",2.17068715285793,0.00150821652848102
"946","Time 0","SERP2",1.54076366766119,0.00175290668918116
"947","Time 0","SERPINB6",2.16031155435672,0.00143432195144818
"948","Time 0","SF3B3",-0.810287114476375,0.000815610231293769
"949","Time 0","SFI1",1.47841199149759,0.000107585025977536
"950","Time 0","SGCB",1.0549709941835,0.000558228677733475
"951","Time 0","SGMS1",1.03587559367673,0.00678281792331687
"952","Time 0","SH2D5",-1.59094051751866,4.17909294711188e-05
"953","Time 0","SH3BP5",0.904732611796201,0.00497545580987586
"954","Time 0","SHMT1",-1.17545478885322,0.00147827919960436
"955","Time 0","SIAH2",1.77447823568508,0.00201617498269487
"956","Time 0","SIK2",-0.700328876544186,0.00382539960974067
"957","Time 0","SIN3A",-0.578505218523759,0.00769186627043638
"958","Time 0","SIRT4",-0.859736310649089,0.00575621023669497
"959","Time 0","SKIV2L",-0.520515060161042,0.00664948981948826
"960","Time 0","SLC22A5",1.42156364534962,0.00182796198933945
"961","Time 0","SLC24A1",-0.916871884656203,0.00648038633503082
"962","Time 0","SLC25A19",0.687131832991215,0.00530281148343837
"963","Time 0","SLC25A29",0.72157337549103,0.000534886256651052
"964","Time 0","SLC25A36",0.700218121272102,0.000227483027033191
"965","Time 0","SLC25A43",1.736467673895,0.000225842912749692
"966","Time 0","SLC26A11",0.389206594467682,0.0028508971900351
"967","Time 0","SLC26A6",-0.951972665642425,0.0013525451708974
"968","Time 0","SLC2A6",1.22842743435405,0.00345187590847739
"969","Time 0","SLC30A9",-0.440779162811481,0.00407991748289342
"970","Time 0","SLC35B3",0.926212372109142,0.00533114255919288
"971","Time 0","SLC35G2",2.36419765741074,0.000336778044985063
"972","Time 0","SLC38A5",-0.960453790005647,0.00388594193444667
"973","Time 0","SLC38A9",-0.857776938146728,0.000591380093781261
"974","Time 0","SLC43A2",-0.869644870883886,0.0032237632399222
"975","Time 0","SLC43A3",0.669899778109457,0.00675477427035712
"976","Time 0","SLC44A2",-0.678695723893865,0.0053473155836186
"977","Time 0","SLC45A4",-0.772620328422717,0.00883476383269485
"978","Time 0","SLC48A1",1.0241917603624,0.00966153818849896
"979","Time 0","SLC4A8",1.28304571779676,0.000992693727794021
"980","Time 0","SLC7A6",-1.60669054153615,7.80280062590949e-05
"981","Time 0","SLC9A1",-0.754056339400039,0.0025855367190602
"982","Time 0","SLC9A3R2",0.916889579678269,0.0042572524740432
"983","Time 0","SLC9B2",1.44640301222291,0.000149293548972882
"984","Time 0","SLFN12",2.32217283462409,0.00656923452286931
"985","Time 0","SMAD1",1.00437912979651,0.000806098301077872
"986","Time 0","SMAP2",1.20846883364583,0.00157223854558487
"987","Time 0","SMARCE1",-0.566252756831091,0.000222103204480309
"988","Time 0","SMIM13",0.838723389989248,0.00155265992885457
"989","Time 0","SMIM15",-0.379365972417396,0.00745262733518426
"990","Time 0","SMO",-0.825970235678694,0.00462002049424524
"991","Time 0","SMPD4",0.965195810189354,0.000998146074089913
"992","Time 0","SMUG1",1.09359606262311,0.000141497930338282
"993","Time 0","SMYD3",0.676414785323854,0.00573809683332268
"994","Time 0","SMYD4",0.835144032231058,0.00538969893438118
"995","Time 0","SMYD5",-0.528484096861329,0.00143432195144818
"996","Time 0","SNIP1",-0.460780128210526,0.00217182475631741
"997","Time 0","SNN",0.500664967694307,0.00409138062048023
"998","Time 0","SNURF",-1.27861130502315,0.00905260176058917
"999","Time 0","SNX17",0.578605385722585,0.00155351179793619
"1000","Time 0","SNX21",0.732889198406314,0.00327445429081626
"1001","Time 0","SNX25",1.94702458806642,0.000833383525288268
"1002","Time 0","SOCS3",1.06735764276855,0.00679169678908183
"1003","Time 0","SOD2",0.465979137942623,0.00189837090623281
"1004","Time 0","SORBS2",5.73980777021174,7.92639737053471e-05
"1005","Time 0","SORBS3",1.28993977333708,0.00282563309050651
"1006","Time 0","SOX12",-0.83939698517861,0.00718802468723274
"1007","Time 0","SP140L",-2.51571419433021,0.000184970247191338
"1008","Time 0","SPACA9",0.957168600400238,0.00890587623764409
"1009","Time 0","SPART",2.93125433223895,0.000200186546900293
"1010","Time 0","SPAST",-0.570609891929597,0.000222103204480309
"1011","Time 0","SPATA2L",1.46945419364189,0.00025821733792633
"1012","Time 0","SPATS2L",4.27299544418389,7.14958193067992e-06
"1013","Time 0","SPC24",-0.876201390528885,0.00217182475631741
"1014","Time 0","SPCS3",-0.653531576968741,0.00128129855095546
"1015","Time 0","SPECC1",0.877878428520258,0.00409138062048023
"1016","Time 0","SPG7",-0.486715858561963,0.00497545580987586
"1017","Time 0","SPINT1",1.09367829896726,0.0015734979064696
"1018","Time 0","SPIRE1",1.2677401191185,0.00380258206994484
"1019","Time 0","SPPL2B",-0.553544997835139,0.000619979042070234
"1020","Time 0","SPRED2",-0.69082935715099,0.00345798966829116
"1021","Time 0","SPRTN",0.410931897761785,0.00130519186614209
"1022","Time 0","SPRY4",-2.18666308224368,0.00132905138849545
"1023","Time 0","SPRYD3",-0.620670750685289,0.00423119247134043
"1024","Time 0","SPSB1",0.953822291124912,0.00457556290079092
"1025","Time 0","SPTLC2",0.413727665600816,0.00496482624638458
"1026","Time 0","SRBD1",-0.519342913330578,0.0024715736230708
"1027","Time 0","SRC",0.691179420955422,0.00201828766260485
"1028","Time 0","SREBF2",-0.839277209536944,0.00477971759497419
"1029","Time 0","SRP14",-0.373629462095031,0.0028217691646071
"1030","Time 0","SRP19",0.436903600694637,0.00753984577082442
"1031","Time 0","SRSF12",-0.733927136760194,0.00145188117504621
"1032","Time 0","SS18",-0.522650839685565,0.000768939722087207
"1033","Time 0","SSC4D",1.20177228532566,0.000303176997809903
"1034","Time 0","SSR4",0.649309913845803,0.0017001893575974
"1035","Time 0","ST20",1.35966146510754,0.00121396548802297
"1036","Time 0","ST3GAL1",-2.58098612394037,3.15594162675685e-05
"1037","Time 0","STAMBP",-0.625204969627394,0.000532720385423573
"1038","Time 0","STARD3NL",0.711554324147191,0.00131865079553884
"1039","Time 0","STAT3",-0.643727023414629,0.0072910907042254
"1040","Time 0","STK11",0.785043202884128,0.000267537805216514
"1041","Time 0","STOM",1.62635511820894,0.00580446344483124
"1042","Time 0","STPG1",2.02071710638328,1.38381740223563e-05
"1043","Time 0","STRIP1",-0.558870772026752,0.00184503202180722
"1044","Time 0","STX12",0.813790255214375,0.00206133124033422
"1045","Time 0","SUFU",-0.658555989047611,0.0061147779412786
"1046","Time 0","SUGCT",1.56454582830383,0.00183520230520069
"1047","Time 0","SUMO4",1.3196119551983,0.00128129855095546
"1048","Time 0","SVIL",1.20294810654258,8.23478915330831e-05
"1049","Time 0","SYDE2",1.51878054598974,7.02053403247351e-05
"1050","Time 0","SYNGR2",1.29941654977086,0.00653686406779789
"1051","Time 0","TADA3",0.852617181865555,0.00123682819405279
"1052","Time 0","TAF8",1.62317578264262,0.00132860567351914
"1053","Time 0","TANGO6",-1.13816908456399,0.000610131291750414
"1054","Time 0","TAPT1",-1.08478820555461,3.38650052121768e-06
"1055","Time 0","TARS3",1.61227821416941,9.18152726417247e-05
"1056","Time 0","TAS2R14",-0.755928591146515,0.00419974977311261
"1057","Time 0","TASP1",-0.44737670452719,0.00623033124220044
"1058","Time 0","TBC1D10A",-0.704565805683471,0.00497545580987586
"1059","Time 0","TBC1D12",1.2341437679722,0.00271784636487278
"1060","Time 0","TBC1D25",-0.705763601216397,0.00407680851351017
"1061","Time 0","TBC1D9",-3.02664623862799,6.87934720199286e-05
"1062","Time 0","TBCK",-1.243040351662,0.00199335709606267
"1063","Time 0","TCEA1",1.22069571709164,0.00735430298446854
"1064","Time 0","TCEA2",-0.471578315905861,0.00330960211996202
"1065","Time 0","TCF12",-0.919270572611798,0.0059938879932151
"1066","Time 0","TCTN1",-1.05097653550771,0.00189837090623281
"1067","Time 0","TENM4",-2.20809802456342,0.000991037709750693
"1068","Time 0","TET3",-0.680720411091281,0.00965929487721058
"1069","Time 0","TEX10",-0.673229138564392,0.000213308382727477
"1070","Time 0","TGFBI",-1.1849332659069,0.000806098301077872
"1071","Time 0","TGFBR3",-1.17967924641154,0.00961258517112931
"1072","Time 0","TGIF2",-0.734670255713729,0.00385320613763635
"1073","Time 0","TGOLN2",0.680824277464552,0.00673606235312299
"1074","Time 0","THAP5",0.529003978126449,0.0078689496413435
"1075","Time 0","THEM4",-0.831752511288404,0.00884736712574617
"1076","Time 0","TIGD2",-1.01182620294923,2.84145945561583e-05
"1077","Time 0","TIMM10",0.661408905081237,0.00399565864969276
"1078","Time 0","TIMM21",-0.808684390340257,0.000557399646192132
"1079","Time 0","TIMM8A",-0.949348963706877,0.00373098409526467
"1080","Time 0","TIPARP",-1.03248439630969,0.00656923452286931
"1081","Time 0","TJP1",0.589523531538155,0.000909610762826027
"1082","Time 0","TK2",-1.01168553032423,0.00470717945541017
"1083","Time 0","TMC6",1.49587809886421,0.00709467216884584
"1084","Time 0","TMED4",-0.522519198032296,0.0028508971900351
"1085","Time 0","TMED5",0.739148199392666,0.00193215996374839
"1086","Time 0","TMED7",-1.06239596958065,0.00141641345210176
"1087","Time 0","TMED7-TICAM2",1.75474590138293,0.0028508971900351
"1088","Time 0","TMEM116",0.749723345055748,0.00514014524616052
"1089","Time 0","TMEM117",-1.70047235654786,3.53751131907502e-05
"1090","Time 0","TMEM126A",-0.840585714723331,0.00105397221075471
"1091","Time 0","TMEM132A",-0.651385475989048,0.00853850094477022
"1092","Time 0","TMEM134",-0.908966531844176,0.000291385076306093
"1093","Time 0","TMEM158",2.34604172626608,7.92048425378849e-06
"1094","Time 0","TMEM159",-1.50419728637198,0.000540366670546526
"1095","Time 0","TMEM167A",0.421722085081388,0.00638671096322642
"1096","Time 0","TMEM17",0.765644940027757,0.00987131322388458
"1097","Time 0","TMEM18",0.592892731109367,0.000778443086567429
"1098","Time 0","TMEM205",-0.666891691369463,0.00742273682910823
"1099","Time 0","TMEM238",1.02411875021154,0.00624360300645714
"1100","Time 0","TMEM241",1.00463301712614,0.00217182475631741
"1101","Time 0","TMEM248",0.594725957524647,0.000313283731969162
"1102","Time 0","TMEM25",-1.07652844279022,8.31155802202447e-05
"1103","Time 0","TMEM255B",1.87081789625444,0.00233922592238654
"1104","Time 0","TMEM260",-0.54549910626086,0.000497116630433615
"1105","Time 0","TMEM30A",0.801031845471944,0.00675720676298261
"1106","Time 0","TMEM44",-0.70916918995298,0.00417326439162652
"1107","Time 0","TMEM64",2.92544124767051,0.00130519186614209
"1108","Time 0","TMUB1",0.492460984588796,0.00647059797856947
"1109","Time 0","TNFRSF10B",0.834552933873284,0.00832929795614866
"1110","Time 0","TNFSF12",1.48622082342882,0.00197378345433827
"1111","Time 0","TNIP2",0.806753987965218,0.000813257193230296
"1112","Time 0","TNK2",0.63331915423426,0.009009453541866
"1113","Time 0","TNKS",-0.633215083641545,0.00128594169223473
"1114","Time 0","TNPO2",-0.65775163510447,0.00239864034061482
"1115","Time 0","TNS2",-1.54984949933043,0.000539404349341583
"1116","Time 0","TOMM34",-0.546929084775028,0.00494351980501945
"1117","Time 0","TOP3B",-0.472973939922432,0.000815610231293769
"1118","Time 0","TOR1B",0.613631584420958,0.0069146434970473
"1119","Time 0","TOR3A",1.3862685319086,0.000483442236609828
"1120","Time 0","TP53I11",-1.09590457106614,0.00604113727713255
"1121","Time 0","TP53I13",0.843443219235763,0.00131600513369399
"1122","Time 0","TPCN1",-0.981661219409798,0.00227430786024502
"1123","Time 0","TPD52",1.31025352176629,0.000282753508753178
"1124","Time 0","TPK1",-0.592598054681939,0.00805935433133032
"1125","Time 0","TPM1",1.16441794968806,0.0074564138023688
"1126","Time 0","TPMT",0.657814672960293,0.000527439123640119
"1127","Time 0","TPRA1",-0.965580261735915,0.00150642557915425
"1128","Time 0","TPST1",-0.850097445036352,0.000568294703447014
"1129","Time 0","TRAK2",-0.838579653634918,0.00337935684705431
"1130","Time 0","TRAPPC10",0.918685600539807,0.00574511591248138
"1131","Time 0","TRIB2",0.789930387462555,0.00438591869367331
"1132","Time 0","TRIM24",-0.719765961145862,0.00108182955273995
"1133","Time 0","TRIM27",-0.341296105607633,0.00868613865354513
"1134","Time 0","TRIM8",0.738974337798495,7.494866893105e-05
"1135","Time 0","TRIOBP",-0.877476555611039,7.494866893105e-05
"1136","Time 0","TRIP12",-0.514028927415411,0.00567811859523408
"1137","Time 0","TRNT1",-0.444610995549631,0.00684727876301041
"1138","Time 0","TRPC4AP",0.442173989464053,0.00675749297229256
"1139","Time 0","TRPS1",1.29172243071738,0.000991037709750693
"1140","Time 0","TRRAP",-0.613616566040923,0.00109681282812425
"1141","Time 0","TRUB1",-0.766417756740969,0.00180410815486853
"1142","Time 0","TSHZ3",3.05052773381927,0.000175466960547072
"1143","Time 0","TSNAX",0.521048705487081,0.00107586903635622
"1144","Time 0","TSR1",-0.910779348085949,0.00283629506752327
"1145","Time 0","TTC13",-1.0259381797505,0.0020845613441927
"1146","Time 0","TTC14",-0.419532924464778,0.0059938879932151
"1147","Time 0","TTC19",0.534127116064378,0.000821560076483024
"1148","Time 0","TTC27",-0.578738377024744,0.0012755730640081
"1149","Time 0","TTC39C",1.71115256402211,0.00031641213766806
"1150","Time 0","TTF2",-0.842010574168027,0.00127911795490779
"1151","Time 0","TTI2",0.442056592982368,0.00765810254605892
"1152","Time 0","TTL",1.21315818229644,0.00249717245794254
"1153","Time 0","TTLL7",1.69872059584973,0.000119307589754777
"1154","Time 0","TUBD1",-0.519503561128177,0.00215437954517165
"1155","Time 0","TUBGCP4",0.389017931625762,0.00646373277987441
"1156","Time 0","TUBGCP5",-0.7602498778104,0.00239858756932982
"1157","Time 0","TULP3",0.525051897669481,0.0092123710732053
"1158","Time 0","TUSC3",0.707646274773139,0.0015734979064696
"1159","Time 0","TWF1",0.572792572577197,0.00733377333117531
"1160","Time 0","TYMP",-1.67998793286077,1.83068113979237e-05
"1161","Time 0","UAP1L1",3.27605824788116,0.00096412887064977
"1162","Time 0","UBA3",-0.494545625651591,0.00375553151961085
"1163","Time 0","UBASH3B",1.31074507281486,0.00143432195144818
"1164","Time 0","UBE2J1",0.942092117557853,0.00165661810262124
"1165","Time 0","UBQLN2",-0.668900415175857,0.00482305423007352
"1166","Time 0","UBR5",-0.843728711397098,0.00282418704870249
"1167","Time 0","UBR7",-0.82008192293301,0.00177075191988215
"1168","Time 0","UBXN6",-1.40080726043961,0.000112731830200314
"1169","Time 0","UFM1",1.39155801645454,0.000110699831091371
"1170","Time 0","UGGT2",1.469735100203,2.81924273765228e-05
"1171","Time 0","ULK1",-0.915768659929748,0.000166473534759709
"1172","Time 0","UMAD1",0.640634382953146,0.00652912712427985
"1173","Time 0","UNC119B",-0.715932429463205,0.00801810967190702
"1174","Time 0","UNC13B",-0.819372826101385,0.00422865963230319
"1175","Time 0","UNC93B1",1.61774930052626,0.000104744981070842
"1176","Time 0","UQCC2",-0.990322393383622,0.000155646216833158
"1177","Time 0","UQCC3",-0.695817374631448,0.00141641345210176
"1178","Time 0","UQCRHL",1.7564555082662,0.00982575897550309
"1179","Time 0","USP13",-0.360925013906608,0.00384695746311847
"1180","Time 0","USP18",2.11119462918524,0.00613329254736924
"1181","Time 0","USP24",-0.878440548914463,0.0010073017751675
"1182","Time 0","USP37",-0.606474152815675,0.00123682819405279
"1183","Time 0","USP5",-0.38347704074,0.00132496045178532
"1184","Time 0","UTP23",-0.500223522901446,0.00926175630845891
"1185","Time 0","UTRN",1.43749476695292,0.00023654782167427
"1186","Time 0","UXS1",0.788655490800182,0.00116175977180048
"1187","Time 0","VAT1",1.10923742093212,0.00145188117504621
"1188","Time 0","VLDLR",2.32491859646716,0.00306392879605479
"1189","Time 0","VMA21",0.570895405098814,0.000760662571917532
"1190","Time 0","VMAC",1.43621775841074,0.00176014408619756
"1191","Time 0","VPS33A",0.407620353278743,0.00901510204531142
"1192","Time 0","VPS33B",-0.758514102396596,0.00033295943087063
"1193","Time 0","VPS37C",0.493576497972252,0.00397345144184281
"1194","Time 0","VPS39",-0.92837443469899,2.1319633555171e-05
"1195","Time 0","VPS51",0.88297829983642,3.07994746945516e-05
"1196","Time 0","VRK3",-0.529693768011559,0.00675402902893901
"1197","Time 0","VWA5A",-1.34451917780086,0.00296830396983797
"1198","Time 0","WARS2",0.667041106861661,0.00467427322009071
"1199","Time 0","WDR13",0.649501853511966,0.000661654484114577
"1200","Time 0","WDR4",2.03071025002792,6.33590818077706e-05
"1201","Time 0","WDR46",-0.60178550740598,0.00571380344824293
"1202","Time 0","WDR7",-1.13845498633557,0.000572632429762469
"1203","Time 0","WDR75",-0.416737064679026,0.00272826173181863
"1204","Time 0","WDR76",-0.906886680856105,0.00659082567462165
"1205","Time 0","WFS1",-0.715351071409032,0.00433236886679354
"1206","Time 0","WWC2",0.781906682394186,0.00143792470629974
"1207","Time 0","WWOX",0.879888161222445,0.00223132226515378
"1208","Time 0","XKR6",0.468159220969689,0.00399193490891468
"1209","Time 0","XPA",-1.08057920688067,0.00424748731773062
"1210","Time 0","XPO7",-1.02101556691869,0.000948722347096111
"1211","Time 0","XYLT2",-0.927551588388469,0.00943489989897394
"1212","Time 0","YAP1",-1.65078648107699,7.15312664990045e-06
"1213","Time 0","YBX3",0.825999373134098,0.00356232574912591
"1214","Time 0","YIPF6",0.592647174462603,0.00239021895623545
"1215","Time 0","YPEL3",0.932334561928635,0.00130519186614209
"1216","Time 0","ZBTB3",-0.671583389281985,0.00585829350080298
"1217","Time 0","ZBTB48",-0.893476056979185,0.000110699831091371
"1218","Time 0","ZBTB8OS",-0.68799170899027,0.00449924881768418
"1219","Time 0","ZCCHC24",-0.832170183822157,0.00457556290079092
"1220","Time 0","ZCCHC8",0.609960177827425,0.00605978683481264
"1221","Time 0","ZDHHC17",-0.532463185356491,0.00873558849762315
"1222","Time 0","ZDHHC20",-1.02809728705676,0.00312457444453465
"1223","Time 0","ZDHHC8",0.805623981734403,0.00855358214340524
"1224","Time 0","ZER1",-0.713013717172714,6.49045051659249e-06
"1225","Time 0","ZFP82",1.18828708820786,0.00496482624638458
"1226","Time 0","ZFYVE26",-0.740765750110365,0.000758107134857107
"1227","Time 0","ZMIZ2",-0.664792639024881,0.0032237632399222
"1228","Time 0","ZMYM1",-0.46003433994461,0.00154270741208736
"1229","Time 0","ZMYM6",-0.579119343749028,0.00302267269546615
"1230","Time 0","ZMYND8",-0.663380015750643,0.00802446910271828
"1231","Time 0","ZNF124",0.94108064397246,0.00459502398625132
"1232","Time 0","ZNF174",1.08498043380845,0.000752150617360247
"1233","Time 0","ZNF18",-0.540294463966407,0.0063585009547425
"1234","Time 0","ZNF195",0.283135569222455,0.00847212821072985
"1235","Time 0","ZNF197",-0.835559117600319,0.000673665552259797
"1236","Time 0","ZNF202",-0.455177218561487,0.00397156417850827
"1237","Time 0","ZNF224",0.90461089115376,0.0037071927708693
"1238","Time 0","ZNF227",0.930712875147991,9.90732641599721e-05
"1239","Time 0","ZNF230",0.8495559987382,0.00315791625663662
"1240","Time 0","ZNF232",1.66539054366055,6.15266540437142e-05
"1241","Time 0","ZNF234",0.815674971688836,0.00538969893438118
"1242","Time 0","ZNF276",0.80086965839612,0.00953813996899586
"1243","Time 0","ZNF277",-1.19252924606245,2.78966110049462e-05
"1244","Time 0","ZNF280B",-0.652825366710919,0.00306392879605479
"1245","Time 0","ZNF283",-2.50560327693414,0.00046503008357622
"1246","Time 0","ZNF302",1.24019056197737,0.00164727075816337
"1247","Time 0","ZNF304",-0.706439585853094,0.00397345144184281
"1248","Time 0","ZNF322",1.23951897477888,0.000178430379943106
"1249","Time 0","ZNF329",-0.648339911610215,0.00483372213502913
"1250","Time 0","ZNF331",0.836340230287262,0.00634643404715688
"1251","Time 0","ZNF33A",0.707487112549224,0.00376545923826608
"1252","Time 0","ZNF343",-1.40567493076168,0.00433236886679354
"1253","Time 0","ZNF347",0.611472496766272,0.00381935049161026
"1254","Time 0","ZNF354A",0.723926637378138,0.000110699831091371
"1255","Time 0","ZNF354C",-0.86662109988129,0.00256571286870118
"1256","Time 0","ZNF404",2.01820909356478,0.00269518535549293
"1257","Time 0","ZNF415",-0.740539254952481,7.43720824762061e-05
"1258","Time 0","ZNF426",0.525891238190321,0.00272826173181863
"1259","Time 0","ZNF432",0.695910527696954,0.00923992451477566
"1260","Time 0","ZNF438",-1.09333215983469,0.0037895496470666
"1261","Time 0","ZNF444",0.38021589874182,0.0064763629775432
"1262","Time 0","ZNF445",-0.601984125660336,0.000800755524837754
"1263","Time 0","ZNF446",-0.75923082520797,0.00630754857859988
"1264","Time 0","ZNF517",1.62866632811142,0.00027248968550493
"1265","Time 0","ZNF544",-1.14524479877619,0.000361104548775862
"1266","Time 0","ZNF551",1.48663336649155,6.24938305071955e-06
"1267","Time 0","ZNF554",1.18319011439649,0.00241733676407869
"1268","Time 0","ZNF561",1.06041452000967,0.000955042441090304
"1269","Time 0","ZNF566",0.672662678991589,0.00356232574912591
"1270","Time 0","ZNF57",1.83044350026988,0.000102957542293716
"1271","Time 0","ZNF570",0.997324854892568,0.000805791409179437
"1272","Time 0","ZNF574",0.399209653011438,0.00696982896486181
"1273","Time 0","ZNF577",1.21377320270195,9.67673487114286e-05
"1274","Time 0","ZNF587B",-0.830470418970571,0.00247056059401372
"1275","Time 0","ZNF589",-0.946943661000698,0.00938432415481964
"1276","Time 0","ZNF594",0.984341004762361,0.00884736712574617
"1277","Time 0","ZNF607",-0.479014486548624,0.00696936222615188
"1278","Time 0","ZNF626",1.34262210078787,6.49045051659249e-06
"1279","Time 0","ZNF658",0.759289870640608,0.00881393968018854
"1280","Time 0","ZNF664",-1.29185592066611,0.0034864679059928
"1281","Time 0","ZNF677",2.07857200730876,7.09727260594127e-06
"1282","Time 0","ZNF691",0.641745953724853,0.00694655317100774
"1283","Time 0","ZNF7",0.723256549317743,0.00900128385458811
"1284","Time 0","ZNF740",-0.842582615111695,0.00327583514867689
"1285","Time 0","ZNF789",-1.07185247453422,0.00147135040664444
"1286","Time 0","ZNF799",1.04357791088813,0.00186559920046145
"1287","Time 0","ZNF800",1.28441457556177,0.00040369946909894
"1288","Time 0","ZNF836",1.66942536930148,0.00135673174672479
"1289","Time 0","ZNF846",-1.00974184166299,0.00102708677704441
"1290","Time 0","ZNF853",-0.868072903418527,0.0025396924951816
"1291","Time 0","ZNF879",-1.03626244780572,0.00227491563410917
"1292","Time 0","ZNF888",-0.84509697517226,0.00464873991894587
"1293","Time 0","ZNF91",-0.372581666022958,0.00806218376443663
"1294","Time 0","ZSCAN1",-2.17890592120259,0.00216877616651707
"1295","Time 0","ZSWIM3",0.622012547391107,0.00659039649325115
"1296","Time 0","ZW10",-0.549983101386069,0.00275445498647041
"1297","Time 0","ZWINT",2.16244306959872,1.00117052574343e-05
